idPedido,descTipoItem,descItem
402,bebida,refrigerante
402,borda,sabor catupiry
402,ingrediente 1,atum
402,ingrediente 2,camarão
402,ingrediente 3,queijo cheddar
402,ingrediente 4,tomate
402,ingrediente 5,pimentão
402,massa,massa tradicional
402,queijo 1,mussarela
402,queijo 2,parmesão
403,bebida,cerveja
403,borda,borda tradicional
403,ingrediente 1,presunto
403,ingrediente 2,calabresa
403,ingrediente 3,bacon
403,massa,massa tradicional
403,queijo 1,mussarela
403,queijo 2,queijo coalho
404,bebida,vinho tinto
404,borda,borda tradicional
404,ingrediente 1,frango
404,ingrediente 2,tomate
404,ingrediente 3,orégano
404,ingrediente 4,milho
404,ingrediente 5,rúcula
404,massa,massa tradicional
404,queijo 1,mussarela
404,queijo 2,queijo coalho
405,bebida,refrigerante
405,borda,sabor catupiry
405,ingrediente 1,queijo coalho grelhado
405,ingrediente 2,bacon
405,ingrediente 3,orégano
405,ingrediente 4,presunto
405,ingrediente 5,azeitona
405,massa,massa tradicional
405,queijo 1,mussarela
405,queijo 2,catupiry
406,bebida,refrigerante
406,borda,cheddar
406,ingrediente 1,cogumelos
406,ingrediente 2,brócolis
406,ingrediente 3,milho
406,ingrediente 4,palmito
406,ingrediente 5,orégano
406,massa,massa grossa
406,queijo 1,catupiry
406,queijo 2,parmesão
407,bebida,refrigerante
407,borda,sabor catupiry
407,ingrediente 1,pepperoni
407,ingrediente 2,palmito
407,ingrediente 3,tomate
407,ingrediente 4,cogumelos
407,ingrediente 5,azeitona
407,massa,massa tradicional
407,queijo 1,mussarela
407,queijo 2,parmesão
408,bebida,refrigerante
408,borda,borda tradicional
408,ingrediente 1,abobrinha
408,ingrediente 2,orégano
408,ingrediente 3,tomate seco
408,ingrediente 4,cebolinha
408,massa,massa tradicional
408,queijo 1,catupiry
408,queijo 2,gorgonzola
409,bebida,chá gelado
409,borda,sabor catupiry
409,ingrediente 1,castanhas
409,ingrediente 2,tomate
409,ingrediente 3,frango
409,ingrediente 4,espinafre
409,ingrediente 5,orégano
409,massa,massa tradicional
409,queijo 1,queijo coalho
409,queijo 2,catupiry
410,bebida,cerveja
410,borda,sabor catupiry
410,ingrediente 1,pepperoni
410,ingrediente 2,bacon
410,ingrediente 3,picles
410,ingrediente 4,queijo coalho grelhado
410,massa,massa tradicional
410,queijo 1,provolone
410,queijo 2,mussarela
411,bebida,cerveja
411,borda,borda tradicional
411,ingrediente 1,pepperoni
411,ingrediente 2,cogumelos
411,ingrediente 3,cebola caramelizada
411,ingrediente 4,cebolinha
411,massa,massa tradicional
411,queijo 1,mussarela
412,bebida,vinho tinto
412,borda,cream cheese
412,ingrediente 1,bacon
412,ingrediente 2,rúcula
412,ingrediente 3,alho
412,ingrediente 4,brócolis
412,ingrediente 5,palmito
412,massa,massa grossa
412,queijo 1,mussarela
412,queijo 2,gorgonzola
413,bebida,refrigerante
413,borda,sabor catupiry
413,ingrediente 1,frango
413,ingrediente 2,milho
413,ingrediente 3,bacon
413,massa,massa final
413,queijo 1,mussarela
414,bebida,suco de uva
414,borda,sabor catupiry
414,ingrediente 1,azeitona
414,ingrediente 2,alho
414,ingrediente 3,tomate seco
414,ingrediente 4,rúcula
414,ingrediente 5,brócolis
414,massa,massa grossa
414,queijo 1,mussarela
414,queijo 2,parmesão
415,bebida,suco de uva
415,borda,cream cheese
415,ingrediente 1,alho
415,ingrediente 2,orégano
415,massa,massa final
415,queijo 1,queijo brie
415,queijo 2,mussarela
416,bebida,cerveja
416,borda,borda tradicional
416,ingrediente 1,tomate
416,ingrediente 2,orégano
416,ingrediente 3,pimentão
416,ingrediente 4,calabresa
416,ingrediente 5,cebola
416,massa,massa tradicional
416,queijo 1,mussarela
416,queijo 2,parmesão
417,bebida,refrigerante
417,borda,borda tradicional
417,ingrediente 1,rúcula
417,ingrediente 2,calabresa
417,ingrediente 3,cereja
417,ingrediente 4,amêndoas
417,ingrediente 5,alcaparra
417,massa,massa tradicional
417,queijo 1,parmesão
417,queijo 2,provolone
418,bebida,suco de maracujá
418,borda,cream cheese
418,ingrediente 1,pepperoni
418,ingrediente 2,cogumelos
418,ingrediente 3,bacon
418,ingrediente 4,calabresa
418,ingrediente 5,queijo cheddar
418,massa,massa final
418,queijo 1,gorgonzola
418,queijo 2,cheddar
419,bebida,refrigerante
419,borda,borda tradicional
419,ingrediente 1,pepperoni
419,ingrediente 2,tomate
419,ingrediente 3,azeitona
419,ingrediente 4,palmito
419,ingrediente 5,bacon
419,massa,massa final
419,queijo 1,mussarela
419,queijo 2,parmesão
420,bebida,chá gelado
420,borda,cream cheese
420,ingrediente 1,cogumelos
420,ingrediente 2,palmito
420,ingrediente 3,ovo
420,ingrediente 4,milho
420,ingrediente 5,ervilha
420,massa,massa integral
420,queijo 1,mussarela
420,queijo 2,parmesão
421,bebida,refrigerante
421,borda,cream cheese
421,ingrediente 1,presunto
421,ingrediente 2,calabresa
421,ingrediente 3,presunto
421,ingrediente 4,bacon
421,ingrediente 5,frango
421,massa,massa final
421,queijo 1,mussarela
421,queijo 2,provolone
422,bebida,refrigerante
422,borda,borda tradicional
422,ingrediente 1,tomate
422,ingrediente 2,calabresa
422,ingrediente 3,azeitona
422,ingrediente 4,bacon
422,ingrediente 5,cebola
422,massa,massa tradicional
422,queijo 1,mussarela
422,queijo 2,parmesão
423,bebida,refrigerante
423,borda,sabor catupiry
423,ingrediente 1,palmito
423,ingrediente 2,bacon
423,ingrediente 3,frango
423,ingrediente 4,orégano
423,ingrediente 5,pepperoni
423,massa,massa final
423,queijo 1,mussarela
423,queijo 2,catupiry
424,bebida,cerveja
424,borda,borda tradicional
424,ingrediente 1,azeite de oliva
424,ingrediente 2,brócolis
424,ingrediente 3,cogumelos
424,ingrediente 4,pimenta calabresa
424,ingrediente 5,pepperoni
424,massa,massa tradicional
424,queijo 1,mussarela
424,queijo 2,provolone
425,bebida,chá gelado
425,borda,borda tradicional
425,ingrediente 1,cebola
425,ingrediente 2,calabresa
425,ingrediente 3,tomate
425,massa,massa tradicional
425,queijo 1,mussarela
425,queijo 2,parmesão
426,bebida,suco de abacaxi
426,borda,cream cheese
426,ingrediente 1,orégano
426,ingrediente 2,palmito
426,ingrediente 3,pimentão
426,ingrediente 4,azeitona
426,ingrediente 5,camarão
426,massa,massa tradicional
426,queijo 1,catupiry
426,queijo 2,parmesão
427,bebida,vinho tinto
427,borda,sabor catupiry
427,ingrediente 1,bacon
427,ingrediente 2,frango
427,ingrediente 3,orégano
427,ingrediente 4,azeitona
427,ingrediente 5,linguiça calabresa defumada
427,massa,massa tradicional
427,queijo 1,mussarela
427,queijo 2,parmesão
428,bebida,refrigerante
428,borda,cream cheese
428,ingrediente 1,pepperoni
428,ingrediente 2,cogumelos
428,ingrediente 3,azeitona
428,ingrediente 4,rúcula
428,ingrediente 5,queijo roquefort
428,massa,massa final
428,queijo 1,mussarela
428,queijo 2,gorgonzola
429,bebida,cerveja
429,borda,cheddar
429,ingrediente 1,carne seca
429,ingrediente 2,azeitona
429,ingrediente 3,pimenta biquinho
429,ingrediente 4,bacon
429,ingrediente 5,orégano
429,massa,massa final
429,queijo 1,mussarela
429,queijo 2,catupiry
430,bebida,vinho tinto
430,borda,borda tradicional
430,ingrediente 1,berinjela
430,ingrediente 2,tomate
430,ingrediente 3,abobrinha
430,ingrediente 4,alho
430,ingrediente 5,orégano
430,massa,massa tradicional
430,queijo 1,parmesão
430,queijo 2,mussarela
431,bebida,água com gás
431,borda,borda tradicional
431,ingrediente 1,cogumelos
431,ingrediente 2,tomate
431,ingrediente 3,azeitona
431,ingrediente 4,mel
431,ingrediente 5,presunto
431,massa,massa final
431,queijo 1,queijo brie
431,queijo 2,gorgonzola
432,bebida,refrigerante
432,borda,sabor catupiry
432,ingrediente 1,pepperoni
432,ingrediente 2,alho
432,ingrediente 3,picles
432,ingrediente 4,azeitona
432,ingrediente 5,mel
432,massa,massa tradicional
432,queijo 1,provolone
432,queijo 2,cheddar
433,bebida,vinho tinto
433,borda,sabor catupiry
433,ingrediente 1,pepperoni
433,ingrediente 2,cogumelos
433,ingrediente 3,alho
433,ingrediente 4,cebola
433,ingrediente 5,rúcula
433,massa,massa final
433,queijo 1,parmesão
433,queijo 2,catupiry
434,borda,cream cheese
434,ingrediente 1,tomate
434,ingrediente 2,cebola
434,ingrediente 3,pepperoni
434,ingrediente 4,bacon
434,ingrediente 5,calabresa
434,massa,massa tradicional
434,queijo 1,mussarela
434,queijo 2,cheddar
435,bebida,limonada
435,borda,sabor catupiry
435,ingrediente 1,bacon
435,ingrediente 2,frango
435,ingrediente 3,orégano
435,massa,massa final
435,queijo 1,queijo brie
436,bebida,chá gelado
436,borda,sabor catupiry
436,ingrediente 1,orégano
436,ingrediente 2,pepperoni
436,ingrediente 3,tomate
436,ingrediente 4,bacon
436,ingrediente 5,salsinha
436,massa,massa tradicional
436,queijo 1,mussarela
437,bebida,refrigerante
437,borda,borda tradicional
437,ingrediente 1,calabresa
437,ingrediente 2,bacon
437,ingrediente 3,azeite de oliva
437,ingrediente 4,tomate
437,ingrediente 5,cebola
437,massa,massa grossa
437,queijo 1,mussarela
437,queijo 2,parmesão
438,bebida,cerveja
438,borda,borda tradicional
438,ingrediente 1,bacon
438,ingrediente 2,calabresa
438,ingrediente 3,cebola
438,ingrediente 4,ovo
438,ingrediente 5,tomate
438,massa,massa tradicional
438,queijo 1,mussarela
438,queijo 2,parmesão
439,bebida,água com gás
439,borda,borda tradicional
439,ingrediente 1,pepperoni
439,ingrediente 2,cogumelos
439,ingrediente 3,linguiça
439,ingrediente 4,bacon
439,ingrediente 5,picles
439,massa,massa final
439,queijo 1,parmesão
439,queijo 2,cheddar
440,bebida,suco de laranja
440,borda,cream cheese
440,ingrediente 1,carne seca
440,ingrediente 2,cebola caramelizada
440,ingrediente 3,azeitona
440,ingrediente 4,orégano
440,ingrediente 5,bacon
440,massa,massa final
440,queijo 1,mussarela
440,queijo 2,queijo coalho
441,bebida,suco de uva
441,borda,borda tradicional
441,ingrediente 1,cogumelos
441,ingrediente 2,alho-poró
441,ingrediente 3,cebolinha
441,ingrediente 4,orégano
441,ingrediente 5,azeitona
441,massa,massa tradicional
441,queijo 1,mussarela
441,queijo 2,catupiry
442,bebida,limonada
442,borda,sabor catupiry
442,ingrediente 1,carne seca
442,ingrediente 2,calabresa
442,ingrediente 3,cebola caramelizada
442,ingrediente 4,presunto
442,ingrediente 5,presunto
442,massa,massa final
442,queijo 1,mussarela
442,queijo 2,catupiry
443,bebida,refrigerante
443,borda,borda tradicional
443,ingrediente 1,alho
443,ingrediente 2,frango
443,ingrediente 3,tomate seco
443,massa,massa grossa
443,queijo 1,mussarela
443,queijo 2,provolone
444,bebida,vinho tinto
444,borda,borda tradicional
444,ingrediente 1,tomate
444,ingrediente 2,orégano
444,ingrediente 3,palmito
444,ingrediente 4,alho
444,massa,massa final
444,queijo 1,mussarela
444,queijo 2,gorgonzola
445,bebida,cerveja
445,borda,cheddar
445,ingrediente 1,pepperoni
445,ingrediente 2,bacon
445,ingrediente 3,carne seca
445,ingrediente 4,linguiça calabresa defumada
445,ingrediente 5,orégano
445,massa,massa final
445,queijo 1,mussarela
445,queijo 2,provolone
446,bebida,refrigerante
446,borda,borda tradicional
446,ingrediente 1,presunto
446,ingrediente 2,tomate
446,ingrediente 3,orégano
446,ingrediente 4,pimentão
446,ingrediente 5,azeitona
446,massa,massa final
446,queijo 1,mussarela
446,queijo 2,catupiry
447,bebida,refrigerante
447,borda,borda tradicional
447,ingrediente 1,bacon
447,ingrediente 2,cogumelos
447,ingrediente 3,tomate
447,ingrediente 4,milho
447,ingrediente 5,frango
447,massa,massa tradicional
447,queijo 1,mussarela
447,queijo 2,provolone
448,bebida,suco de laranja
448,borda,borda tradicional
448,ingrediente 1,presunto
448,ingrediente 2,frango
448,ingrediente 3,cebolinha
448,ingrediente 4,ovo
448,ingrediente 5,cebola
448,massa,massa tradicional
448,queijo 1,mussarela
448,queijo 2,catupiry
449,bebida,refrigerante
449,borda,cream cheese
449,ingrediente 1,ovo
449,ingrediente 2,presunto
449,ingrediente 3,azeitona
449,ingrediente 4,cebola
449,ingrediente 5,palmito
449,massa,massa tradicional
449,queijo 1,mussarela
449,queijo 2,parmesão
450,bebida,refrigerante
450,borda,sabor catupiry
450,ingrediente 1,cebolinha
450,ingrediente 2,cebola
450,ingrediente 5,azeitona
450,massa,massa tradicional
450,queijo 1,mussarela
450,queijo 2,catupiry
451,bebida,limonada
451,borda,cream cheese
451,ingrediente 1,cebola caramelizada
451,ingrediente 2,tomate
451,ingrediente 3,frango
451,ingrediente 4,bacon
451,ingrediente 5,milho
451,massa,massa tradicional
451,queijo 1,parmesão
451,queijo 2,mussarela
452,bebida,refrigerante
452,borda,borda tradicional
452,ingrediente 1,milho
452,ingrediente 2,pepperoni
452,ingrediente 3,tomate
452,ingrediente 4,bacon
452,ingrediente 5,calabresa
452,massa,massa tradicional
452,queijo 1,catupiry
452,queijo 2,mussarela
453,bebida,água com gás
453,borda,sabor catupiry
453,ingrediente 1,pepperoni
453,ingrediente 2,tomate
453,ingrediente 3,azeitona
453,ingrediente 4,bacon
453,ingrediente 5,pimentão
453,massa,massa tradicional
453,queijo 1,mussarela
453,queijo 2,parmesão
454,bebida,vinho tinto
454,borda,borda tradicional
454,ingrediente 1,carne seca
454,ingrediente 2,pepperoni
454,ingrediente 3,rúcula
454,ingrediente 4,tomate seco
454,ingrediente 5,alho-poró
454,massa,massa integral
454,queijo 1,mussarela
454,queijo 2,parmesão
455,bebida,refrigerante
455,borda,borda tradicional
455,ingrediente 1,tomate
455,ingrediente 2,pepperoni
455,ingrediente 3,cebola
455,ingrediente 4,milho
455,ingrediente 5,carne seca
455,massa,massa tradicional
455,queijo 1,mussarela
455,queijo 2,ricota
456,bebida,suco de abacaxi
456,borda,sabor catupiry
456,ingrediente 1,pepperoni
456,ingrediente 2,bacon
456,ingrediente 3,carne seca
456,massa,massa grossa
456,queijo 1,mussarela
456,queijo 2,catupiry
457,bebida,cerveja
457,borda,borda tradicional
457,ingrediente 1,alho
457,ingrediente 2,azeitona
457,ingrediente 3,pimenta calabresa
457,ingrediente 4,carne moída
457,ingrediente 5,calabresa
457,massa,massa final
457,queijo 1,parmesão
457,queijo 2,catupiry
458,bebida,cerveja
458,borda,borda tradicional
458,ingrediente 1,tomate
458,ingrediente 2,orégano
458,ingrediente 3,cebola
458,ingrediente 4,cogumelos
458,ingrediente 5,alho
458,massa,massa final
458,queijo 1,gorgonzola
458,queijo 2,provolone
459,bebida,refrigerante
459,borda,borda tradicional
459,ingrediente 1,frango
459,ingrediente 2,bacon
459,massa,massa grossa
459,queijo 1,mussarela
459,queijo 2,gorgonzola
460,bebida,refrigerante
460,borda,sabor catupiry
460,ingrediente 1,carne seca
460,ingrediente 2,milho
460,ingrediente 3,orégano
460,ingrediente 4,bacon
460,ingrediente 5,azeitona
460,massa,massa tradicional
460,queijo 1,catupiry
460,queijo 2,mussarela
461,bebida,limonada
461,borda,sabor catupiry
461,ingrediente 1,atum
461,ingrediente 2,cebolinha
461,ingrediente 3,tomate
461,ingrediente 4,camarão
461,ingrediente 5,orégano
461,massa,massa tradicional
461,queijo 1,queijo coalho
461,queijo 2,gorgonzola
462,bebida,cerveja
462,borda,cheddar
462,ingrediente 1,bacon
462,ingrediente 2,alho
462,ingrediente 3,rúcula
462,ingrediente 4,cebola caramelizada
462,ingrediente 5,pimenta calabresa
462,massa,massa final
462,queijo 1,provolone
462,queijo 2,ricota
463,bebida,suco de maracujá
463,borda,sabor catupiry
463,ingrediente 1,frango
463,ingrediente 2,bacon
463,ingrediente 3,cebola
463,ingrediente 4,tomate
463,ingrediente 5,linguiça calabresa defumada
463,massa,massa tradicional
463,queijo 1,mussarela
463,queijo 2,catupiry
464,bebida,refrigerante
464,borda,sabor catupiry
464,ingrediente 1,azeite de oliva
464,ingrediente 2,palmito
464,ingrediente 3,pimenta calabresa
464,ingrediente 4,queijo coalho grelhado
464,ingrediente 5,azeitona
464,massa,massa tradicional
464,queijo 1,mussarela
465,bebida,suco de laranja
465,borda,cream cheese
465,ingrediente 1,cebola
465,ingrediente 2,tomate
465,ingrediente 3,milho
465,ingrediente 4,bacon
465,ingrediente 5,frango
465,massa,massa final
465,queijo 1,queijo coalho
465,queijo 2,mussarela
466,bebida,vinho tinto
466,borda,sabor catupiry
466,ingrediente 1,azeitona
466,ingrediente 2,alho
466,ingrediente 3,anchova
466,ingrediente 4,presunto
466,ingrediente 5,cogumelos
466,massa,massa final
466,queijo 1,cheddar
466,queijo 2,catupiry
467,bebida,refrigerante
467,borda,sabor catupiry
467,ingrediente 1,tomate
467,ingrediente 2,frango
467,ingrediente 3,bacon
467,ingrediente 4,calabresa
467,ingrediente 5,carne moída
467,massa,massa final
467,queijo 1,mussarela
467,queijo 2,catupiry
468,bebida,refrigerante
468,borda,cheddar
468,ingrediente 1,frango
468,ingrediente 2,tomate
468,massa,massa tradicional
468,queijo 1,mussarela
468,queijo 2,catupiry
469,bebida,suco de laranja
469,borda,sabor catupiry
469,ingrediente 1,alho
469,ingrediente 2,camarão
469,ingrediente 3,cebola
469,ingrediente 4,rúcula
469,ingrediente 5,tomate
469,massa,massa tradicional
469,queijo 1,catupiry
469,queijo 2,ricota
470,bebida,água com gás
470,borda,sabor catupiry
470,ingrediente 1,pepperoni
470,ingrediente 2,cebola
470,ingrediente 3,bacon
470,ingrediente 4,pimenta calabresa
470,ingrediente 5,azeitona
470,massa,massa final
470,queijo 1,provolone
470,queijo 2,parmesão
471,bebida,refrigerante
471,borda,cream cheese
471,ingrediente 1,calabresa
471,ingrediente 2,frango
471,ingrediente 3,bacon
471,ingrediente 4,cebola
471,ingrediente 5,ovo
471,massa,massa tradicional
471,queijo 1,mussarela
471,queijo 2,catupiry
472,bebida,cerveja
472,borda,cheddar
472,ingrediente 1,orégano
472,ingrediente 2,tomate
472,ingrediente 3,berinjela
472,ingrediente 4,cebola
472,ingrediente 5,bacon
472,massa,massa tradicional
472,queijo 1,mussarela
472,queijo 2,provolone
473,bebida,suco de maracujá
473,borda,cream cheese
473,ingrediente 1,cebola
473,ingrediente 2,tomate
473,ingrediente 3,palmito
473,ingrediente 4,bacon
473,ingrediente 5,carne seca
473,massa,massa tradicional
473,queijo 1,mussarela
473,queijo 2,gorgonzola
474,bebida,refrigerante
474,borda,cheddar
474,ingrediente 1,tomate
474,ingrediente 3,azeitona
474,massa,massa final
474,queijo 1,mussarela
474,queijo 2,provolone
475,bebida,suco de laranja
475,borda,borda tradicional
475,ingrediente 1,calabresa
475,ingrediente 2,cebola
475,ingrediente 3,azeitona
475,ingrediente 4,orégano
475,ingrediente 5,palmito
475,massa,massa tradicional
475,queijo 1,mussarela
476,bebida,refrigerante
476,borda,borda tradicional
476,ingrediente 1,bacon
476,ingrediente 2,milho
476,ingrediente 3,pepperoni
476,ingrediente 4,tomate
476,ingrediente 5,azeitona
476,massa,massa tradicional
476,queijo 1,mussarela
476,queijo 2,parmesão
477,bebida,refrigerante
477,borda,sabor catupiry
477,ingrediente 1,bacon
477,ingrediente 2,ovo
477,ingrediente 3,tomate seco
477,ingrediente 4,cebola
477,ingrediente 5,pimentão
477,massa,massa tradicional
477,queijo 1,mussarela
477,queijo 2,parmesão
478,bebida,água com gás
478,borda,cream cheese
478,ingrediente 1,linguiça calabresa defumada
478,ingrediente 2,carne seca
478,ingrediente 3,pepperoni
478,ingrediente 4,berinjela
